log_sale_price
11.774527900858468
12.425212191503038
11.635151947212842
12.765677004828861
12.899222326086994
11.719134432217524
12.896719202134523
12.896719202134523
12.876439820799774
12.190964083849375
12.144202560946876
12.691583538230217
12.312686874960354
11.969723533345908
13.380875616956182
12.421188057397055
12.721590244743798
13.102162710901053
12.568981617474362
13.324489195480057
11.91170829631447
12.751273608716705
11.288543647320601
13.18346976550569
12.449022745701502
12.691583538230217
13.407393436374978
12.611207699176356
13.996662264083016
12.936036208848487
13.840204146163925
12.611207699176356
13.304686600863562
11.982935344196433
12.899209826040119
11.898194668458823
12.000897933306716
12.560247968016562
12.577639650232573
11.982935344196433
12.468056068255885
11.774527900858468
12.779875885354993
12.611207699176356
12.914086270850483
10.243560441877241
13.976779556623864
12.506180941677357
11.461642696843066
12.899222326086994
12.606528561892935
14.346139397261565
12.861001210669146
12.818554633046093
13.142148357485974
13.217675375388819
12.923890487220048
12.861001210669146
11.460589521950299
12.723380216015363
12.966880811009803
12.013706813470414
11.918397239722838
11.767575435251748
11.884495917930655
12.608202196848836
12.660331092405906
12.860741437345885
12.793862088206213
13.303018546545275
12.994532278619134
12.96217349826777
12.345325762823629
11.849404844423074
12.765405536311112
13.199326270390594
13.005831808336863
12.230770136157428
12.89897229545694
12.300932724054114
12.127575825689417
12.736409677721657
12.676063774697784
12.853152327101743
12.666660207428574
12.802133319551197
13.171155446333852
13.592243248992402
13.19375523568666
12.762830066509972
13.217675375388819
13.527829818844937
12.751012698311857
13.019202662631598
10.85516473308054
13.42246945133505
12.983103608918753
12.07254696717504
12.644330802262578
12.409017571151187
12.138869243416009
12.896719202134523
14.727793670047236
12.75130259456002
12.896719202134523
11.461590064433068
11.51293546492023
12.675766851909591
11.918397239722838
12.180759965737863
12.779875885354993
12.736409677721657
11.918397239722838
13.160604765021015
12.428820118415677
13.304686600863562
12.861001210669146
13.253375850212393
12.73670383776449
13.442388237289798
12.706547888433661
12.409017571151187
12.706547888433661
12.332269077986075
13.710040036256004
12.323860125621126
13.115300493860005
13.12216535779974
13.217493541006709
12.923890487220048
12.524530013005734
11.774527900858468
